chunk_id,document_filename,document_date,document_language,section_number,detected_script,chunk_words,compliance_flags
Универсальныи_договор_от_10_07_2024_УЗБ_3__chunk_1304,Универсальныи_договор_от_10_07_2024_УЗБ_3.pdf,10.07.2024,Uzbek,unknown,Cyrillic,22,[]
Универсальныи_договор_от_10_07_2024_УЗБ_3__chunk_1305,Универсальныи_договор_от_10_07_2024_УЗБ_3.pdf,10.07.2024,Uzbek,unknown,Cyrillic,13,[]
Универсальныи_договор_от_10_07_2024_УЗБ_3__chunk_1306,Универсальныи_договор_от_10_07_2024_УЗБ_3.pdf,10.07.2024,Uzbek,unknown,Cyrillic,39,[]
Универсальныи_договор_от_10_07_2024_УЗБ_3__chunk_1307,Универсальныи_договор_от_10_07_2024_УЗБ_3.pdf,10.07.2024,Uzbek,unknown,Cyrillic,11,[]
Универсальныи_договор_от_10_07_2024_УЗБ_3__chunk_1308,Универсальныи_договор_от_10_07_2024_УЗБ_3.pdf,10.07.2024,Uzbek,unknown,Cyrillic,74,[]
Универсальныи_договор_от_10_07_2024_УЗБ_3__chunk_1309,Универсальныи_договор_от_10_07_2024_УЗБ_3.pdf,10.07.2024,Uzbek,unknown,Cyrillic,14,[]
Универсальныи_договор_от_10_07_2024_УЗБ_3__chunk_1310,Универсальныи_договор_от_10_07_2024_УЗБ_3.pdf,10.07.2024,Uzbek,unknown,Cyrillic,21,[]
Универсальныи_договор_от_10_07_2024_УЗБ_3__chunk_1311,Универсальныи_договор_от_10_07_2024_УЗБ_3.pdf,10.07.2024,Uzbek,unknown,Cyrillic,17,[]
Универсальныи_договор_от_10_07_2024_УЗБ_3__chunk_1312,Универсальныи_договор_от_10_07_2024_УЗБ_3.pdf,10.07.2024,Uzbek,unknown,Cyrillic,21,[]
Универсальныи_договор_от_10_07_2024_УЗБ_3__chunk_1313,Универсальныи_договор_от_10_07_2024_УЗБ_3.pdf,10.07.2024,Uzbek,unknown,Cyrillic,28,[]
Универсальныи_договор_от_10_07_2024_УЗБ_3__chunk_1314,Универсальныи_договор_от_10_07_2024_УЗБ_3.pdf,10.07.2024,Uzbek,unknown,Cyrillic,40,[]
Универсальныи_договор_от_10_07_2024_УЗБ_3__chunk_1315,Универсальныи_договор_от_10_07_2024_УЗБ_3.pdf,10.07.2024,Uzbek,unknown,Cyrillic,30,[]
Универсальныи_договор_от_10_07_2024_УЗБ_3__chunk_1316,Универсальныи_договор_от_10_07_2024_УЗБ_3.pdf,10.07.2024,Uzbek,2.1.,Cyrillic,94,[]
Универсальныи_договор_от_10_07_2024_УЗБ_3__chunk_1317,Универсальныи_договор_от_10_07_2024_УЗБ_3.pdf,10.07.2024,Uzbek,unknown,Cyrillic,54,[]
Универсальныи_договор_от_10_07_2024_УЗБ_3__chunk_1318,Универсальныи_договор_от_10_07_2024_УЗБ_3.pdf,10.07.2024,Uzbek,unknown,Cyrillic,63,[]
Универсальныи_договор_от_10_07_2024_УЗБ_3__chunk_1319,Универсальныи_договор_от_10_07_2024_УЗБ_3.pdf,10.07.2024,Uzbek,unknown,Cyrillic,28,[]
Универсальныи_договор_от_10_07_2024_УЗБ_3__chunk_1320,Универсальныи_договор_от_10_07_2024_УЗБ_3.pdf,10.07.2024,Uzbek,unknown,Cyrillic,44,[]
Универсальныи_договор_от_10_07_2024_УЗБ_3__chunk_1321,Универсальныи_договор_от_10_07_2024_УЗБ_3.pdf,10.07.2024,Uzbek,unknown,Cyrillic,17,[]
Универсальныи_договор_от_10_07_2024_УЗБ_3__chunk_1322,Универсальныи_договор_от_10_07_2024_УЗБ_3.pdf,10.07.2024,Uzbek,unknown,Cyrillic,13,[]
Универсальныи_договор_от_10_07_2024_УЗБ_3__chunk_1323,Универсальныи_договор_от_10_07_2024_УЗБ_3.pdf,10.07.2024,Uzbek,unknown,Cyrillic,55,[]
Универсальныи_договор_от_10_07_2024_УЗБ_3__chunk_1324,Универсальныи_договор_от_10_07_2024_УЗБ_3.pdf,10.07.2024,Uzbek,unknown,Cyrillic,10,[]
Универсальныи_договор_от_10_07_2024_УЗБ_3__chunk_1325,Универсальныи_договор_от_10_07_2024_УЗБ_3.pdf,10.07.2024,Uzbek,unknown,Cyrillic,49,[]
Универсальныи_договор_от_10_07_2024_УЗБ_3__chunk_1326,Универсальныи_договор_от_10_07_2024_УЗБ_3.pdf,10.07.2024,Uzbek,unknown,Cyrillic,20,[]
Универсальныи_договор_от_10_07_2024_УЗБ_3__chunk_1327,Универсальныи_договор_от_10_07_2024_УЗБ_3.pdf,10.07.2024,Uzbek,unknown,Cyrillic,11,[]
Универсальныи_договор_от_10_07_2024_УЗБ_3__chunk_1328,Универсальныи_договор_от_10_07_2024_УЗБ_3.pdf,10.07.2024,Uzbek,unknown,Cyrillic,29,[]
Универсальныи_договор_от_10_07_2024_УЗБ_3__chunk_1329,Универсальныи_договор_от_10_07_2024_УЗБ_3.pdf,10.07.2024,Uzbek,unknown,Cyrillic,13,[]
Универсальныи_договор_от_10_07_2024_УЗБ_3__chunk_1330,Универсальныи_договор_от_10_07_2024_УЗБ_3.pdf,10.07.2024,Uzbek,unknown,Cyrillic,23,[]
Универсальныи_договор_от_10_07_2024_УЗБ_3__chunk_1331,Универсальныи_договор_от_10_07_2024_УЗБ_3.pdf,10.07.2024,Uzbek,unknown,Cyrillic,21,[]
Универсальныи_договор_от_10_07_2024_УЗБ_3__chunk_1332,Универсальныи_договор_от_10_07_2024_УЗБ_3.pdf,10.07.2024,Uzbek,unknown,Cyrillic,38,[]
Универсальныи_договор_от_10_07_2024_УЗБ_3__chunk_1333,Универсальныи_договор_от_10_07_2024_УЗБ_3.pdf,10.07.2024,Uzbek,unknown,Cyrillic,25,[]
Универсальныи_договор_от_10_07_2024_УЗБ_3__chunk_1334,Универсальныи_договор_от_10_07_2024_УЗБ_3.pdf,10.07.2024,Uzbek,unknown,Cyrillic,68,[]
Универсальныи_договор_от_10_07_2024_УЗБ_3__chunk_1335,Универсальныи_договор_от_10_07_2024_УЗБ_3.pdf,10.07.2024,Uzbek,unknown,Cyrillic,31,[]
Универсальныи_договор_от_10_07_2024_УЗБ_3__chunk_1336,Универсальныи_договор_от_10_07_2024_УЗБ_3.pdf,10.07.2024,Uzbek,unknown,Cyrillic,78,[]
Универсальныи_договор_от_10_07_2024_УЗБ_3__chunk_1337,Универсальныи_договор_от_10_07_2024_УЗБ_3.pdf,10.07.2024,Uzbek,unknown,Cyrillic,14,[]
Универсальныи_договор_от_10_07_2024_УЗБ_3__chunk_1338,Универсальныи_договор_от_10_07_2024_УЗБ_3.pdf,10.07.2024,Uzbek,unknown,Cyrillic,31,[]
Универсальныи_договор_от_10_07_2024_УЗБ_3__chunk_1339,Универсальныи_договор_от_10_07_2024_УЗБ_3.pdf,10.07.2024,Uzbek,unknown,Cyrillic,20,[]
Универсальныи_договор_от_10_07_2024_УЗБ_3__chunk_1340,Универсальныи_договор_от_10_07_2024_УЗБ_3.pdf,10.07.2024,Uzbek,unknown,Cyrillic,59,[]
Универсальныи_договор_от_10_07_2024_УЗБ_3__chunk_1341,Универсальныи_договор_от_10_07_2024_УЗБ_3.pdf,10.07.2024,Uzbek,unknown,Cyrillic,16,[]
Универсальныи_договор_от_10_07_2024_УЗБ_3__chunk_1342,Универсальныи_договор_от_10_07_2024_УЗБ_3.pdf,10.07.2024,Uzbek,unknown,Cyrillic,47,['collateral']
Универсальныи_договор_от_10_07_2024_УЗБ_3__chunk_1343,Универсальныи_договор_от_10_07_2024_УЗБ_3.pdf,10.07.2024,Uzbek,unknown,Cyrillic,36,[]
Универсальныи_договор_от_10_07_2024_УЗБ_3__chunk_1344,Универсальныи_договор_от_10_07_2024_УЗБ_3.pdf,10.07.2024,Uzbek,unknown,Cyrillic,14,[]
Универсальныи_договор_от_10_07_2024_УЗБ_3__chunk_1345,Универсальныи_договор_от_10_07_2024_УЗБ_3.pdf,10.07.2024,Uzbek,unknown,Cyrillic,18,['collateral']
Универсальныи_договор_от_10_07_2024_УЗБ_3__chunk_1346,Универсальныи_договор_от_10_07_2024_УЗБ_3.pdf,10.07.2024,Uzbek,unknown,Cyrillic,52,['collateral']
Универсальныи_договор_от_10_07_2024_УЗБ_3__chunk_1347,Универсальныи_договор_от_10_07_2024_УЗБ_3.pdf,10.07.2024,Uzbek,unknown,Cyrillic,10,['collateral']
Универсальныи_договор_от_10_07_2024_УЗБ_3__chunk_1348,Универсальныи_договор_от_10_07_2024_УЗБ_3.pdf,10.07.2024,Uzbek,unknown,Cyrillic,62,[]
Универсальныи_договор_от_10_07_2024_УЗБ_3__chunk_1349,Универсальныи_договор_от_10_07_2024_УЗБ_3.pdf,10.07.2024,Uzbek,unknown,Cyrillic,15,[]
Универсальныи_договор_от_10_07_2024_УЗБ_3__chunk_1350,Универсальныи_договор_от_10_07_2024_УЗБ_3.pdf,10.07.2024,Uzbek,unknown,Cyrillic,67,[]
Универсальныи_договор_от_10_07_2024_УЗБ_3__chunk_1351,Универсальныи_договор_от_10_07_2024_УЗБ_3.pdf,10.07.2024,Uzbek,unknown,Cyrillic,24,[]
Универсальныи_договор_от_10_07_2024_УЗБ_3__chunk_1352,Универсальныи_договор_от_10_07_2024_УЗБ_3.pdf,10.07.2024,Uzbek,unknown,Cyrillic,59,['interest_rate']
Универсальныи_договор_от_10_07_2024_УЗБ_3__chunk_1353,Универсальныи_договор_от_10_07_2024_УЗБ_3.pdf,10.07.2024,Uzbek,unknown,Cyrillic,27,[]
Универсальныи_договор_от_10_07_2024_УЗБ_3__chunk_1354,Универсальныи_договор_от_10_07_2024_УЗБ_3.pdf,10.07.2024,Uzbek,unknown,Cyrillic,39,['interest_rate']
Универсальныи_договор_от_10_07_2024_УЗБ_3__chunk_1355,Универсальныи_договор_от_10_07_2024_УЗБ_3.pdf,10.07.2024,Uzbek,unknown,Cyrillic,11,[]
Универсальныи_договор_от_10_07_2024_УЗБ_3__chunk_1356,Универсальныи_договор_от_10_07_2024_УЗБ_3.pdf,10.07.2024,Uzbek,unknown,Cyrillic,52,['collateral']
Универсальныи_договор_от_10_07_2024_УЗБ_3__chunk_1357,Универсальныи_договор_от_10_07_2024_УЗБ_3.pdf,10.07.2024,Uzbek,unknown,Cyrillic,58,[]
Универсальныи_договор_от_10_07_2024_УЗБ_3__chunk_1358,Универсальныи_договор_от_10_07_2024_УЗБ_3.pdf,10.07.2024,Uzbek,unknown,Cyrillic,23,[]
Универсальныи_договор_от_10_07_2024_УЗБ_3__chunk_1359,Универсальныи_договор_от_10_07_2024_УЗБ_3.pdf,10.07.2024,Uzbek,unknown,Cyrillic,61,[]
Универсальныи_договор_от_10_07_2024_УЗБ_3__chunk_1360,Универсальныи_договор_от_10_07_2024_УЗБ_3.pdf,10.07.2024,Uzbek,unknown,Cyrillic,49,[]
Универсальныи_договор_от_10_07_2024_УЗБ_3__chunk_1361,Универсальныи_договор_от_10_07_2024_УЗБ_3.pdf,10.07.2024,Uzbek,unknown,Cyrillic,96,[]
Универсальныи_договор_от_10_07_2024_УЗБ_3__chunk_1362,Универсальныи_договор_от_10_07_2024_УЗБ_3.pdf,10.07.2024,Uzbek,unknown,Cyrillic,15,[]
Универсальныи_договор_от_10_07_2024_УЗБ_3__chunk_1363,Универсальныи_договор_от_10_07_2024_УЗБ_3.pdf,10.07.2024,Uzbek,unknown,Cyrillic,22,[]
Универсальныи_договор_от_10_07_2024_УЗБ_3__chunk_1364,Универсальныи_договор_от_10_07_2024_УЗБ_3.pdf,10.07.2024,Uzbek,unknown,Cyrillic,42,[]
Универсальныи_договор_от_10_07_2024_УЗБ_3__chunk_1365,Универсальныи_договор_от_10_07_2024_УЗБ_3.pdf,10.07.2024,Uzbek,unknown,Cyrillic,21,[]
Универсальныи_договор_от_10_07_2024_УЗБ_3__chunk_1366,Универсальныи_договор_от_10_07_2024_УЗБ_3.pdf,10.07.2024,Uzbek,unknown,Cyrillic,16,[]
Универсальныи_договор_от_10_07_2024_УЗБ_3__chunk_1367,Универсальныи_договор_от_10_07_2024_УЗБ_3.pdf,10.07.2024,Uzbek,unknown,Cyrillic,50,[]
Универсальныи_договор_от_10_07_2024_УЗБ_3__chunk_1368,Универсальныи_договор_от_10_07_2024_УЗБ_3.pdf,10.07.2024,Uzbek,unknown,Cyrillic,13,[]
Универсальныи_договор_от_10_07_2024_УЗБ_3__chunk_1369,Универсальныи_договор_от_10_07_2024_УЗБ_3.pdf,10.07.2024,Uzbek,unknown,Cyrillic,10,[]
Универсальныи_договор_от_10_07_2024_УЗБ_3__chunk_1370,Универсальныи_договор_от_10_07_2024_УЗБ_3.pdf,10.07.2024,Uzbek,unknown,Cyrillic,71,[]
Универсальныи_договор_от_10_07_2024_УЗБ_3__chunk_1371,Универсальныи_договор_от_10_07_2024_УЗБ_3.pdf,10.07.2024,Uzbek,unknown,Cyrillic,33,[]
Универсальныи_договор_от_10_07_2024_УЗБ_3__chunk_1372,Универсальныи_договор_от_10_07_2024_УЗБ_3.pdf,10.07.2024,Uzbek,unknown,Cyrillic,44,[]
Универсальныи_договор_от_10_07_2024_УЗБ_3__chunk_1373,Универсальныи_договор_от_10_07_2024_УЗБ_3.pdf,10.07.2024,Uzbek,unknown,Cyrillic,37,[]
Универсальныи_договор_от_10_07_2024_УЗБ_3__chunk_1374,Универсальныи_договор_от_10_07_2024_УЗБ_3.pdf,10.07.2024,Uzbek,unknown,Cyrillic,23,[]
Универсальныи_договор_от_10_07_2024_УЗБ_3__chunk_1375,Универсальныи_договор_от_10_07_2024_УЗБ_3.pdf,10.07.2024,Uzbek,unknown,Cyrillic,11,[]
Универсальныи_договор_от_10_07_2024_УЗБ_3__chunk_1376,Универсальныи_договор_от_10_07_2024_УЗБ_3.pdf,10.07.2024,Uzbek,unknown,Cyrillic,39,[]
Универсальныи_договор_от_10_07_2024_УЗБ_3__chunk_1377,Универсальныи_договор_от_10_07_2024_УЗБ_3.pdf,10.07.2024,Uzbek,unknown,Cyrillic,216,[]
Универсальныи_договор_от_10_07_2024_УЗБ_3__chunk_1378,Универсальныи_договор_от_10_07_2024_УЗБ_3.pdf,10.07.2024,Uzbek,unknown,Cyrillic,113,[]
Универсальныи_договор_от_10_07_2024_УЗБ_3__chunk_1379,Универсальныи_договор_от_10_07_2024_УЗБ_3.pdf,10.07.2024,Uzbek,unknown,Cyrillic,11,[]
Универсальныи_договор_от_10_07_2024_УЗБ_3__chunk_1380,Универсальныи_договор_от_10_07_2024_УЗБ_3.pdf,10.07.2024,Uzbek,unknown,Cyrillic,10,[]
Универсальныи_договор_от_10_07_2024_УЗБ_3__chunk_1381,Универсальныи_договор_от_10_07_2024_УЗБ_3.pdf,10.07.2024,Uzbek,unknown,Cyrillic,29,[]
Универсальныи_договор_от_10_07_2024_УЗБ_3__chunk_1382,Универсальныи_договор_от_10_07_2024_УЗБ_3.pdf,10.07.2024,Uzbek,unknown,Cyrillic,71,[]
Универсальныи_договор_от_10_07_2024_УЗБ_3__chunk_1383,Универсальныи_договор_от_10_07_2024_УЗБ_3.pdf,10.07.2024,Uzbek,unknown,Cyrillic,29,[]
Универсальныи_договор_от_10_07_2024_УЗБ_3__chunk_1384,Универсальныи_договор_от_10_07_2024_УЗБ_3.pdf,10.07.2024,Uzbek,unknown,Cyrillic,44,[]
Универсальныи_договор_от_10_07_2024_УЗБ_3__chunk_1385,Универсальныи_договор_от_10_07_2024_УЗБ_3.pdf,10.07.2024,Uzbek,unknown,Cyrillic,64,[]
Универсальныи_договор_от_10_07_2024_УЗБ_3__chunk_1386,Универсальныи_договор_от_10_07_2024_УЗБ_3.pdf,10.07.2024,Uzbek,unknown,Cyrillic,67,['collateral']
Универсальныи_договор_от_10_07_2024_УЗБ_3__chunk_1387,Универсальныи_договор_от_10_07_2024_УЗБ_3.pdf,10.07.2024,Uzbek,unknown,Cyrillic,59,[]
Универсальныи_договор_от_10_07_2024_УЗБ_3__chunk_1388,Универсальныи_договор_от_10_07_2024_УЗБ_3.pdf,10.07.2024,Uzbek,unknown,Cyrillic,12,[]
Универсальныи_договор_от_10_07_2024_УЗБ_3__chunk_1389,Универсальныи_договор_от_10_07_2024_УЗБ_3.pdf,10.07.2024,Uzbek,unknown,Cyrillic,68,[]
Универсальныи_договор_от_10_07_2024_УЗБ_3__chunk_1390,Универсальныи_договор_от_10_07_2024_УЗБ_3.pdf,10.07.2024,Uzbek,unknown,Cyrillic,41,[]
Универсальныи_договор_от_10_07_2024_УЗБ_3__chunk_1391,Универсальныи_договор_от_10_07_2024_УЗБ_3.pdf,10.07.2024,Uzbek,unknown,Cyrillic,59,[]
Универсальныи_договор_от_10_07_2024_УЗБ_3__chunk_1392,Универсальныи_договор_от_10_07_2024_УЗБ_3.pdf,10.07.2024,Uzbek,unknown,Cyrillic,64,[]
Универсальныи_договор_от_10_07_2024_УЗБ_3__chunk_1393,Универсальныи_договор_от_10_07_2024_УЗБ_3.pdf,10.07.2024,Uzbek,unknown,Cyrillic,56,['interest_rate']
Универсальныи_договор_от_10_07_2024_УЗБ_3__chunk_1394,Универсальныи_договор_от_10_07_2024_УЗБ_3.pdf,10.07.2024,Uzbek,unknown,Cyrillic,12,[]
Универсальныи_договор_от_10_07_2024_УЗБ_3__chunk_1395,Универсальныи_договор_от_10_07_2024_УЗБ_3.pdf,10.07.2024,Uzbek,unknown,Cyrillic,48,[]
Универсальныи_договор_от_10_07_2024_УЗБ_3__chunk_1396,Универсальныи_договор_от_10_07_2024_УЗБ_3.pdf,10.07.2024,Uzbek,unknown,Cyrillic,14,[]
Универсальныи_договор_от_10_07_2024_УЗБ_3__chunk_1397,Универсальныи_договор_от_10_07_2024_УЗБ_3.pdf,10.07.2024,Uzbek,unknown,Cyrillic,15,[]
Универсальныи_договор_от_10_07_2024_УЗБ_3__chunk_1398,Универсальныи_договор_от_10_07_2024_УЗБ_3.pdf,10.07.2024,Uzbek,unknown,Cyrillic,29,[]
Универсальныи_договор_от_10_07_2024_УЗБ_3__chunk_1399,Универсальныи_договор_от_10_07_2024_УЗБ_3.pdf,10.07.2024,Uzbek,unknown,Cyrillic,18,[]
Универсальныи_договор_от_10_07_2024_УЗБ_3__chunk_1400,Универсальныи_договор_от_10_07_2024_УЗБ_3.pdf,10.07.2024,Uzbek,unknown,Cyrillic,10,[]
Универсальныи_договор_от_10_07_2024_УЗБ_3__chunk_1401,Универсальныи_договор_от_10_07_2024_УЗБ_3.pdf,10.07.2024,Uzbek,unknown,Cyrillic,18,[]
Универсальныи_договор_от_10_07_2024_УЗБ_3__chunk_1402,Универсальныи_договор_от_10_07_2024_УЗБ_3.pdf,10.07.2024,Uzbek,unknown,Cyrillic,15,[]
Универсальныи_договор_от_10_07_2024_УЗБ_3__chunk_1403,Универсальныи_договор_от_10_07_2024_УЗБ_3.pdf,10.07.2024,Uzbek,unknown,Cyrillic,47,[]
Универсальныи_договор_от_10_07_2024_УЗБ_3__chunk_1404,Универсальныи_договор_от_10_07_2024_УЗБ_3.pdf,10.07.2024,Uzbek,unknown,Cyrillic,43,[]
Универсальныи_договор_от_10_07_2024_УЗБ_3__chunk_1405,Универсальныи_договор_от_10_07_2024_УЗБ_3.pdf,10.07.2024,Uzbek,unknown,Cyrillic,15,[]
Универсальныи_договор_от_10_07_2024_УЗБ_3__chunk_1406,Универсальныи_договор_от_10_07_2024_УЗБ_3.pdf,10.07.2024,Uzbek,unknown,Cyrillic,33,[]
Универсальныи_договор_от_10_07_2024_УЗБ_3__chunk_1407,Универсальныи_договор_от_10_07_2024_УЗБ_3.pdf,10.07.2024,Uzbek,unknown,Cyrillic,36,[]
Универсальныи_договор_от_10_07_2024_УЗБ_3__chunk_1408,Универсальныи_договор_от_10_07_2024_УЗБ_3.pdf,10.07.2024,Uzbek,unknown,Cyrillic,10,[]
Универсальныи_договор_от_10_07_2024_УЗБ_3__chunk_1409,Универсальныи_договор_от_10_07_2024_УЗБ_3.pdf,10.07.2024,Uzbek,unknown,Cyrillic,14,[]
Универсальныи_договор_от_10_07_2024_УЗБ_3__chunk_1410,Универсальныи_договор_от_10_07_2024_УЗБ_3.pdf,10.07.2024,Uzbek,8.,Cyrillic,10,[]
Универсальныи_договор_от_10_07_2024_УЗБ_3__chunk_1411,Универсальныи_договор_от_10_07_2024_УЗБ_3.pdf,10.07.2024,Uzbek,unknown,Cyrillic,25,[]
Универсальныи_договор_от_10_07_2024_УЗБ_3__chunk_1412,Универсальныи_договор_от_10_07_2024_УЗБ_3.pdf,10.07.2024,Uzbek,unknown,Cyrillic,14,[]
Универсальныи_договор_от_10_07_2024_УЗБ_3__chunk_1413,Универсальныи_договор_от_10_07_2024_УЗБ_3.pdf,10.07.2024,Uzbek,unknown,Cyrillic,30,[]
Universal_shartnoma_30.05.2024 yil__chunk_0,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,136,[]
Universal_shartnoma_30.05.2024 yil__chunk_1,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,1.1.,Cyrillic,37,[]
Universal_shartnoma_30.05.2024 yil__chunk_2,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,74,[]
Universal_shartnoma_30.05.2024 yil__chunk_3,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,47,[]
Universal_shartnoma_30.05.2024 yil__chunk_4,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,16,[]
Universal_shartnoma_30.05.2024 yil__chunk_5,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,33,[]
Universal_shartnoma_30.05.2024 yil__chunk_6,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,25,[]
Universal_shartnoma_30.05.2024 yil__chunk_7,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,17,[]
Universal_shartnoma_30.05.2024 yil__chunk_8,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,10,[]
Universal_shartnoma_30.05.2024 yil__chunk_9,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,22,[]
Universal_shartnoma_30.05.2024 yil__chunk_10,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,50,[]
Universal_shartnoma_30.05.2024 yil__chunk_11,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,23,[]
Universal_shartnoma_30.05.2024 yil__chunk_12,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,16,[]
Universal_shartnoma_30.05.2024 yil__chunk_13,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,22,[]
Universal_shartnoma_30.05.2024 yil__chunk_14,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,100,[]
Universal_shartnoma_30.05.2024 yil__chunk_15,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,56,[]
Universal_shartnoma_30.05.2024 yil__chunk_16,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,10,[]
Universal_shartnoma_30.05.2024 yil__chunk_17,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,16,[]
Universal_shartnoma_30.05.2024 yil__chunk_18,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,21,[]
Universal_shartnoma_30.05.2024 yil__chunk_19,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,37,[]
Universal_shartnoma_30.05.2024 yil__chunk_20,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,44,[]
Universal_shartnoma_30.05.2024 yil__chunk_21,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,26,[]
Universal_shartnoma_30.05.2024 yil__chunk_22,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,20,[]
Universal_shartnoma_30.05.2024 yil__chunk_23,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,47,[]
Universal_shartnoma_30.05.2024 yil__chunk_24,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,23,[]
Universal_shartnoma_30.05.2024 yil__chunk_25,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,91,[]
Universal_shartnoma_30.05.2024 yil__chunk_26,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,14,[]
Universal_shartnoma_30.05.2024 yil__chunk_27,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,34,[]
Universal_shartnoma_30.05.2024 yil__chunk_28,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,18,[]
Universal_shartnoma_30.05.2024 yil__chunk_29,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,81,[]
Universal_shartnoma_30.05.2024 yil__chunk_30,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,20,[]
Universal_shartnoma_30.05.2024 yil__chunk_31,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,59,[]
Universal_shartnoma_30.05.2024 yil__chunk_32,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,107,[]
Universal_shartnoma_30.05.2024 yil__chunk_33,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,80,[]
Universal_shartnoma_30.05.2024 yil__chunk_34,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,10,[]
Universal_shartnoma_30.05.2024 yil__chunk_35,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,18,[]
Universal_shartnoma_30.05.2024 yil__chunk_36,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,11,[]
Universal_shartnoma_30.05.2024 yil__chunk_37,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,28,[]
Universal_shartnoma_30.05.2024 yil__chunk_38,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,36,[]
Universal_shartnoma_30.05.2024 yil__chunk_39,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,12,[]
Universal_shartnoma_30.05.2024 yil__chunk_40,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,39,[]
Universal_shartnoma_30.05.2024 yil__chunk_41,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,39,[]
Universal_shartnoma_30.05.2024 yil__chunk_42,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,18,[]
Universal_shartnoma_30.05.2024 yil__chunk_43,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,14,[]
Universal_shartnoma_30.05.2024 yil__chunk_44,Universal_shartnoma_30.05.2024 yil.pdf,30.05.2024,Uzbek,unknown,Cyrillic,17,[]
